customer_reference,date,quantity,price,currency
E06637,2026-04,1,149.0,CNY
E06637,2026-06,1,149.0,CNY
E06972,2025-07,4,148.0,CNY
L00032,2025-07,2,198.0,CNY
E04508,2025-07,2,99.0,CNY
E04508,2025-10,5,99.0,CNY
E04508,2026-01,1,121.0,CNY
E04508,2026-02,4,92.0,CNY
E04508,2026-03,1,92.0,CNY
E04508,2026-05,1,92.0,CNY
E05097,2025-11,4,174.0,CNY
E05097,2025-12,1,174.0,CNY
E05097,2026-01,52,174.0,CNY
E05097,2026-02,14,158.0,CNY
E05097,2026-04,1,158.0,CNY
E05097,2026-05,2,132.0,CNY
E05097,2025-07,9,158.0,CNY
E05098,2025-07,3,223.0,CNY
E05098,2025-10,2,271.0,CNY
E05098,2025-11,1,271.0,CNY
E05098,2026-01,2,271.0,CNY
E05098,2026-02,2,271.0,CNY
E05098,2026-04,1,271.0,CNY
E05098,2026-05,1,169.0,CNY
E05098,2026-06,1,271.0,CNY
E02540,2025-07,20,15.0,CNY
E02540,2025-10,3,23.0,CNY
E02540,2025-11,1,23.0,CNY
E02540,2026-01,2,28.0,CNY
E02540,2026-03,5,18.0,CNY
E03322,2025-07,8,72.0,CNY
E03322,2025-10,1,114.0,CNY
E03322,2025-11,1,114.0,CNY
E03322,2026-02,33,48.0,CNY
E03322,2026-03,27,48.0,CNY
E03322,2026-04,5,48.0,CNY
E03322,2026-05,7,90.0,CNY
E03322,2026-06,7,48.0,CNY
E02310,2025-07,2,41.0,CNY
E02310,2025-10,5,41.0,CNY
E02310,2025-11,6,41.0,CNY
E02310,2026-01,8,41.0,CNY
E02310,2026-02,6,41.0,CNY
E02310,2026-03,7,41.0,CNY
E02310,2026-04,5,41.0,CNY
E02310,2026-05,1,111.0,CNY
E02310,2026-06,2,41.0,CNY
E05372,2025-07,1,22.0,CNY
E05372,2025-10,3,22.0,CNY
E05372,2025-11,1,27.0,CNY
E05372,2026-01,1,27.0,CNY
E05372,2026-03,2,22.0,CNY
E05372,2026-06,1,22.0,CNY
E02278,2025-07,2,29.0,CNY
E02278,2025-11,1,49.0,CNY
E02278,2026-01,2,49.0,CNY
E02278,2026-02,1,49.0,CNY
E05647,2025-07,3,59.0,CNY
E05647,2025-10,2,59.0,CNY
E05647,2025-11,8,59.0,CNY
E05647,2025-12,1,59.0,CNY
E05647,2026-01,1,59.0,CNY
E05647,2026-02,5,59.0,CNY
E05647,2026-03,2,59.0,CNY
E05647,2026-04,2,59.0,CNY
E05647,2026-05,1,63.0,CNY
E05647,2026-06,1,59.0,CNY
E05700,2025-10,4,124.0,CNY
E05700,2025-12,1,99.0,CNY
L00129,2025-10,3,149.0,CNY
L00129,2025-11,4,149.0,CNY
L00129,2026-01,4,119.0,CNY
L00129,2026-01,1,149.0,CNY
L00129,2026-03,1,119.0,CNY
L00111,2025-10,2,278.0,CNY
L00111,2025-11,1,278.0,CNY
L00111,2025-12,1,398.0,CNY
L00111,2026-02,1,238.0,CNY
L00111,2026-03,1,398.0,CNY
L00112,2025-10,1,313.0,CNY
L00112,2025-11,1,313.0,CNY
L00112,2026-02,6,268.0,CNY
L00112,2026-03,1,268.0,CNY
L00112,2026-04,1,268.0,CNY
L00112,2026-05,6,67.0,CNY
E03045,2025-07,3,139.0,CNY
E03045,2025-12,2,139.0,CNY
E03045,2026-03,1,139.0,CNY
E03045,2026-05,1,52.0,CNY
E05096,2025-10,1,199.0,CNY
E05096,2025-11,1,199.0,CNY
E05096,2025-12,1,199.0,CNY
E05096,2026-02,2,199.0,CNY
E05096,2026-03,3,199.0,CNY
E06129,2025-07,1,148.0,CNY
E06129,2025-10,2,148.0,CNY
E06129,2025-11,1,148.0,CNY
E06129,2025-12,1,148.0,CNY
E06129,2026-01,1,148.0,CNY
E06129,2026-02,2,148.0,CNY
E06129,2026-03,1,148.0,CNY
E06129,2026-06,1,248.0,CNY
E06635,2025-10,1,243.0,CNY
E06635,2025-11,5,208.0,CNY
E06635,2025-12,2,208.0,CNY
E06635,2026-01,3,208.0,CNY
E06635,2026-02,5,208.0,CNY
E06635,2026-03,1,208.0,CNY
E03024,2025-07,17,49.0,CNY
E03024,2025-10,20,49.0,CNY
E03024,2025-11,6,49.0,CNY
E03024,2025-12,5,49.0,CNY
E03024,2026-01,6,49.0,CNY
E03024,2026-02,10000,33.0,CNY
E06161,2025-10,2,147.0,CNY
E06160,2025-07,10,98.0,CNY
E06160,2025-10,10,98.0,CNY
E06160,2025-11,2,149.0,CNY
E06160,2026-02,899,42.0,CNY
E06160,2026-03,5,67.0,CNY
E06160,2026-06,3,67.0,CNY
E06168,2025-10,2,117.0,CNY
E06168,2025-11,2,117.0,CNY
E06168,2026-01,1,117.0,CNY
E06168,2026-02,34,58.0,CNY
E06168,2026-03,12,58.0,CNY
E06162,2025-07,5,199.0,CNY
E06162,2025-10,11,199.0,CNY
E06162,2025-11,4,249.0,CNY
E06162,2026-01,1,249.0,CNY
E06162,2026-02,10,199.0,CNY
E02174,2025-07,18,26.0,CNY
E06381,2025-07,3,148.0,CNY
E06381,2025-10,1,128.0,CNY
E06381,2025-11,2,128.0,CNY
E06381,2025-12,2,128.0,CNY
E06381,2026-01,4,128.0,CNY
E06381,2026-02,13,79.0,CNY
E06381,2026-03,5,79.0,CNY
E06381,2026-04,1,79.0,CNY
E06689,2025-07,1,223.0,CNY
E06689,2025-07,1,298.0,CNY
E06689,2025-11,1,193.0,CNY
E06689,2026-01,1,193.0,CNY
E06689,2026-02,6,119.0,CNY
E06689,2026-03,2,119.0,CNY
E06689,2026-04,2,119.0,CNY
E03191,2025-10,4,51.0,CNY
E03191,2025-11,1,51.0,CNY
E03191,2026-01,2,51.0,CNY
E03191,2026-02,5,51.0,CNY
E03191,2026-04,2,51.0,CNY
E03191,2026-05,1,103.0,CNY
E06124,2025-10,2,198.0,CNY
E06124,2025-11,8,198.0,CNY
E06124,2026-01,1,198.0,CNY
E06124,2026-02,5,138.0,CNY
E06124,2026-03,2,148.0,CNY
L00231,2025-11,2,298.0,CNY
L00231,2025-12,1,298.0,CNY
L00231,2026-04,1,238.0,CNY
E01607,2025-07,6,31.0,CNY
E01607,2025-10,5,31.0,CNY
E01607,2025-11,2,31.0,CNY
E01607,2025-12,1,31.0,CNY
E01607,2026-02,3,31.0,CNY
E06534,2025-07,1,174.0,CNY
E06534,2026-02,2,104.0,CNY
E06534,2026-04,1,104.0,CNY
E06936,2025-09,3,148.0,CNY
E06936,2025-10,3,148.0,CNY
E06936,2026-02,1,97.0,CNY
E06936,2026-05,1,148.0,CNY
L00117,2025-09,2,198.0,CNY
L00117,2025-12,1,130.0,CNY
L00117,2026-01,1,130.0,CNY
E05071,2025-11,2,37.0,CNY
E05071,2025-12,1,37.0,CNY
E05071,2026-01,1,37.0,CNY
E05071,2026-02,1,37.0,CNY
E06305,2025-11,1,49.0,CNY
E06305,2025-12,2,49.0,CNY
E06305,2026-02,1,49.0,CNY
