customer_reference,date,quantity,price,currency
E06634,2026-05,159,239.0,CNY
E06634,2026-06,71,239.0,CNY
E06634,2026-06,4,478.0,CNY
E06655,2025-07,111,430.0,CNY
E06655,2025-08,50,430.0,CNY
E06655,2025-08,4,538.0,CNY
E06655,2025-09,87,430.0,CNY
E06655,2025-10,4,538.0,CNY
E06655,2025-10,167,322.0,CNY
E06655,2025-11,8,538.0,CNY
E06655,2025-11,106,322.0,CNY
E06655,2025-12,6,538.0,CNY
E06655,2025-12,381,322.0,CNY
E06655,2026-01,5,538.0,CNY
E06655,2026-01,54,322.0,CNY
E06655,2026-02,3,538.0,CNY
E06655,2026-02,590,269.0,CNY
E06655,2026-02,69,290.0,CNY
E06655,2026-03,8,538.0,CNY
E06655,2026-03,213,269.0,CNY
E06655,2026-04,1,538.0,CNY
E06655,2026-04,374,269.0,CNY
E06655,2026-05,5,538.0,CNY
E06655,2026-05,137,269.0,CNY
E06655,2026-06,521,269.0,CNY
E06655,2026-06,5,538.0,CNY
E05011,2025-07,127,24.0,CNY
E05011,2025-08,2233,24.0,CNY
E05011,2025-08,1,98.0,CNY
E05011,2025-09,66,24.0,CNY
E05011,2025-10,1,98.0,CNY
E05011,2025-10,49,24.0,CNY
E05011,2025-11,1,98.0,CNY
E05011,2025-11,53,24.0,CNY
E05011,2025-12,19,27.0,CNY
E05011,2026-01,7,27.0,CNY
E05011,2026-02,45,24.0,CNY
E05011,2026-03,3,98.0,CNY
E05011,2026-03,21,24.0,CNY
E05011,2026-04,34,24.0,CNY
E05011,2026-05,6,24.0,CNY
E05011,2026-05,1,98.0,CNY
E05011,2026-06,144,14.0,CNY
E05644,2025-07,38,37.0,CNY
E05644,2025-08,71,37.0,CNY
E05644,2025-09,21,37.0,CNY
E05644,2025-10,20,37.0,CNY
E05644,2025-11,16,37.0,CNY
E05644,2025-12,18,37.0,CNY
E05644,2026-01,2,37.0,CNY
E05644,2026-02,140,22.0,CNY
E05644,2026-03,9,37.0,CNY
E05644,2026-04,7,37.0,CNY
E05644,2026-05,2,37.0,CNY
E05644,2026-06,30,19.0,CNY
E05368,2025-08,5000,22.0,CNY
E05368,2025-09,8000,22.0,CNY
E05368,2025-10,2,228.0,CNY
E05368,2025-11,3,228.0,CNY
E05368,2025-11,7045,22.0,CNY
E05368,2025-12,9,228.0,CNY
E05368,2025-12,208,45.0,CNY
E05368,2025-12,1175,27.0,CNY
E05368,2026-01,630,27.0,CNY
E05368,2026-02,1,228.0,CNY
E05368,2026-02,71,45.0,CNY
E05368,2026-02,8458,22.0,CNY
E05368,2026-03,1,228.0,CNY
E05368,2026-03,397,22.0,CNY
E05368,2026-04,74,22.0,CNY
E05368,2026-05,575,22.0,CNY
E05368,2026-05,2,228.0,CNY
E05368,2026-05,114,45.0,CNY
E05368,2026-06,2,228.0,CNY
E05368,2026-06,729,22.0,CNY
E03053,2025-09,1617,298.0,CNY
E03053,2025-10,2883,298.0,CNY
E03053,2025-10,3090,298.0,CNY
E03053,2025-11,665,298.0,CNY
E03053,2026-01,68,298.0,CNY
E03053,2026-01,111,238.0,CNY
E03053,2026-02,1,223.0,CNY
E03053,2026-02,24,298.0,CNY
E03053,2026-02,1679,208.0,CNY
E03053,2026-03,27,298.0,CNY
E03053,2026-03,357,208.0,CNY
E03053,2026-04,3,298.0,CNY
E03053,2026-04,186,208.0,CNY
E03053,2026-05,12,298.0,CNY
E03053,2026-05,245,208.0,CNY
E03053,2026-06,11,298.0,CNY
E03053,2026-06,217,169.0,CNY
L00115,2025-09,2636,448.0,CNY
L00115,2025-10,832,448.0,CNY
L00115,2025-10,864,448.0,CNY
L00115,2025-11,136,448.0,CNY
L00115,2026-01,15,448.0,CNY
L00115,2026-01,34,358.0,CNY
L00115,2026-02,129,336.0,CNY
L00115,2026-02,1,448.0,CNY
L00115,2026-02,103,358.0,CNY
L00115,2026-03,97,336.0,CNY
L00115,2026-03,11,448.0,CNY
L00115,2026-04,5,448.0,CNY
L00115,2026-04,41,336.0,CNY
L00115,2026-05,13,448.0,CNY
L00115,2026-05,36,336.0,CNY
L00115,2026-06,2,448.0,CNY
L00115,2026-06,372,268.0,CNY
L00116,2025-09,2320,548.0,CNY
L00116,2025-10,1105,548.0,CNY
L00116,2025-10,1180,548.0,CNY
L00116,2025-11,231,548.0,CNY
L00116,2026-01,33,548.0,CNY
L00116,2026-01,63,438.0,CNY
L00116,2026-02,10,548.0,CNY
L00116,2026-02,673,411.0,CNY
L00116,2026-03,45,548.0,CNY
L00116,2026-03,145,411.0,CNY
L00116,2026-04,3,548.0,CNY
L00116,2026-04,90,411.0,CNY
L00116,2026-05,2,548.0,CNY
L00116,2026-05,126,411.0,CNY
L00116,2026-06,92,356.0,CNY
L00116,2026-06,7,548.0,CNY
E05471,2025-07,1,74.0,CNY
E05471,2025-07,164,47.0,CNY
E05471,2025-08,145,47.0,CNY
E05471,2025-09,300,47.0,CNY
E05471,2025-10,3,298.0,CNY
E05471,2025-10,115,47.0,CNY
E05471,2025-11,1,298.0,CNY
E05471,2025-11,113,47.0,CNY
E05471,2025-12,15,47.0,CNY
E05471,2026-01,9,47.0,CNY
E05471,2026-02,36,47.0,CNY
E05471,2026-03,31,47.0,CNY
E05471,2026-04,24,47.0,CNY
E05471,2026-05,17,47.0,CNY
E05471,2026-06,22,47.0,CNY
E04521,2025-07,268,39.0,CNY
E04521,2025-08,210,39.0,CNY
E04521,2025-09,350,39.0,CNY
E04521,2025-10,414,39.0,CNY
E04521,2025-10,20,248.0,CNY
E04521,2025-11,210,39.0,CNY
E04521,2025-12,1,248.0,CNY
E04521,2025-12,146,39.0,CNY
E04521,2026-01,22,39.0,CNY
E04521,2026-02,113,39.0,CNY
E04521,2026-03,57,39.0,CNY
E04521,2026-04,25,39.0,CNY
E04521,2026-05,102,39.0,CNY
E04521,2026-06,48,39.0,CNY
E03496,2025-12,8,91.0,CNY
L00036,2025-09,10,178.0,CNY
L00036,2025-10,7,178.0,CNY
L00036,2025-11,3,178.0,CNY
L00036,2025-12,12,133.0,CNY
L00036,2026-01,6,133.0,CNY
L00036,2026-01,1,178.0,CNY
L00036,2026-02,10,133.0,CNY
L00036,2026-03,4,133.0,CNY
L00036,2026-04,1,133.0,CNY
L00036,2026-06,3,133.0,CNY
L00036,2026-06,1,178.0,CNY
E05369,2025-07,193,26.0,CNY
E05369,2025-08,758,26.0,CNY
E05369,2025-09,570,26.0,CNY
E05369,2025-10,935,26.0,CNY
E05369,2025-11,1,268.0,CNY
E05369,2025-11,389,26.0,CNY
E05369,2025-12,209,29.0,CNY
E05369,2026-01,15,29.0,CNY
E05369,2026-01,60,26.0,CNY
E05369,2026-02,345,26.0,CNY
E05369,2026-03,536,26.0,CNY
E05369,2026-04,189,26.0,CNY
E05369,2026-05,133,26.0,CNY
E05369,2026-05,1,268.0,CNY
E05369,2026-06,56,26.0,CNY
E03177,2025-08,3000,26.0,CNY
E03177,2025-09,156,26.0,CNY
E03177,2025-10,1051,26.0,CNY
E03177,2025-11,537,26.0,CNY
E03177,2025-12,412,29.0,CNY
E03177,2026-01,49,29.0,CNY
E03177,2026-01,133,26.0,CNY
E03177,2026-01,1,268.0,CNY
E03177,2026-02,431,26.0,CNY
E03177,2026-03,643,26.0,CNY
E03177,2026-04,253,26.0,CNY
E03177,2026-05,160,26.0,CNY
E03177,2026-06,91,26.0,CNY
E04524,2025-07,21,196.0,CNY
E04524,2025-08,1,298.0,CNY
E04524,2025-08,2,196.0,CNY
E04524,2025-08,1,298.0,CNY
E04524,2025-08,2,208.0,CNY
E04524,2025-09,19,178.0,CNY
E04524,2025-10,3,178.0,CNY
E04524,2025-10,4,196.0,CNY
E04524,2025-11,2,196.0,CNY
E04524,2025-12,1,298.0,CNY
E04524,2025-12,18,178.0,CNY
E04524,2026-02,15,149.0,CNY
E04524,2026-03,8,149.0,CNY
E04524,2026-04,16,149.0,CNY
E04524,2026-05,3,149.0,CNY
E04524,2026-05,1,298.0,CNY
E04524,2026-06,19,149.0,CNY
E04524,2026-06,6,119.0,CNY
E06529,2025-07,7,295.0,CNY
E06529,2025-08,1,295.0,CNY
E06529,2025-08,1,448.0,CNY
E06529,2025-09,2,295.0,CNY
E06529,2025-09,3,448.0,CNY
E06529,2025-10,1,295.0,CNY
E06529,2025-10,6,268.0,CNY
E06529,2025-11,3,268.0,CNY
E06529,2025-12,4,268.0,CNY
E06529,2026-02,20,197.0,CNY
E06529,2026-03,20,215.0,CNY
E06529,2026-04,5,215.0,CNY
E06529,2026-05,5,215.0,CNY
E06529,2026-06,1,448.0,CNY
E06529,2026-06,8,179.0,CNY
E06530,2025-07,11,323.0,CNY
E06530,2025-08,1,498.0,CNY
E06530,2025-09,1,348.0,CNY
E06530,2025-09,1,318.0,CNY
E06530,2025-09,1,498.0,CNY
E06530,2025-10,7,318.0,CNY
E06530,2025-12,17,318.0,CNY
E06530,2026-01,2,249.0,CNY
E06530,2026-02,19,249.0,CNY
E06530,2026-03,9,249.0,CNY
E06530,2026-04,19,249.0,CNY
E06530,2026-05,14,249.0,CNY
E06530,2026-06,3,249.0,CNY
E06530,2026-06,18,199.0,CNY
E03528,2025-07,5000,49.0,CNY
E03528,2025-09,2989,49.0,CNY
E03528,2025-10,2165,49.0,CNY
E03528,2025-10,192,49.0,CNY
E03528,2025-11,2,248.0,CNY
E03528,2025-11,842,49.0,CNY
E03528,2025-12,1,248.0,CNY
E03528,2025-12,1278,49.0,CNY
E03528,2026-01,2,248.0,CNY
E03528,2026-01,264,49.0,CNY
E03528,2026-02,3266,49.0,CNY
E03528,2026-03,95,49.0,CNY
E03528,2026-04,861,49.0,CNY
E03528,2026-05,1120,49.0,CNY
E03528,2026-06,1,248.0,CNY
E03528,2026-06,657,49.0,CNY
E05524,2025-07,754,97.0,CNY
E05524,2025-08,3,348.0,CNY
E05524,2025-08,700,97.0,CNY
E05524,2025-09,256,97.0,CNY
E05524,2025-10,192,97.0,CNY
E05524,2025-11,42,97.0,CNY
E05524,2025-11,2,348.0,CNY
E05524,2025-12,36,97.0,CNY
E05524,2026-01,10,97.0,CNY
E05524,2026-02,189,97.0,CNY
E05524,2026-02,1,348.0,CNY
E05524,2026-03,26,97.0,CNY
E05524,2026-04,1,348.0,CNY
E05524,2026-04,164,97.0,CNY
E05524,2026-05,3,348.0,CNY
E05524,2026-05,21,97.0,CNY
E05524,2026-06,129,97.0,CNY
E05524,2026-06,4,348.0,CNY
E06307,2025-07,1063,149.0,CNY
E06307,2025-08,1013,149.0,CNY
E06307,2025-08,1,428.0,CNY
E06307,2025-09,691,149.0,CNY
E06307,2025-10,465,149.0,CNY
E06307,2025-11,5,428.0,CNY
E06307,2025-11,164,149.0,CNY
E06307,2025-12,201,149.0,CNY
E06307,2026-01,2,428.0,CNY
E06307,2026-01,57,149.0,CNY
E06307,2026-02,1134,98.0,CNY
E06307,2026-02,4,149.0,CNY
E06307,2026-03,3,428.0,CNY
E06307,2026-03,177,149.0,CNY
E06307,2026-04,1,428.0,CNY
E06307,2026-04,163,149.0,CNY
E06307,2026-05,129,149.0,CNY
E06307,2026-06,86,149.0,CNY
E05703,2025-07,2,149.0,CNY
E05703,2025-08,2,149.0,CNY
E05703,2025-09,4,149.0,CNY
E05703,2025-10,1,149.0,CNY
E05703,2025-12,5,149.0,CNY
E05703,2026-02,12,98.0,CNY
E05703,2026-03,7,98.0,CNY
E05703,2026-03,1,298.0,CNY
E05703,2026-04,9,98.0,CNY
E05703,2026-05,3,98.0,CNY
E05703,2026-06,24,74.0,CNY
E06213,2025-07,2,199.0,CNY
E06213,2025-08,1,199.0,CNY
E06213,2025-09,2,199.0,CNY
E06213,2025-10,1,199.0,CNY
E06213,2025-11,3,123.0,CNY
E06213,2025-11,1,199.0,CNY
E06213,2025-12,1,199.0,CNY
E06213,2026-02,14,123.0,CNY
E06213,2026-03,5,123.0,CNY
E06213,2026-04,4,123.0,CNY
E06213,2026-05,3,123.0,CNY
E06213,2026-06,24,99.0,CNY
E06212,2025-07,2,249.0,CNY
E06212,2025-09,2,249.0,CNY
E06212,2025-12,10,249.0,CNY
E06212,2026-02,27,149.0,CNY
E06212,2026-03,13,149.0,CNY
E06212,2026-04,7,149.0,CNY
E06212,2026-05,4,149.0,CNY
E06212,2026-05,1,498.0,CNY
E06212,2026-06,18,124.0,CNY
E04522,2025-07,11,49.0,CNY
E04522,2025-08,6,49.0,CNY
E04522,2025-09,11,49.0,CNY
E04522,2025-10,4,49.0,CNY
E04522,2025-11,3,49.0,CNY
E04522,2025-12,4,49.0,CNY
E04522,2026-01,1,49.0,CNY
E04522,2026-02,7,49.0,CNY
E04522,2026-03,6,49.0,CNY
E04522,2026-04,9,49.0,CNY
E04522,2026-06,8,49.0,CNY
E05707,2025-10,989,178.0,CNY
E05707,2025-11,140,142.0,CNY
E05707,2025-11,124,178.0,CNY
E05707,2025-12,26,178.0,CNY
E05707,2025-12,166,124.0,CNY
E05707,2026-01,65,124.0,CNY
E05707,2026-01,36,178.0,CNY
E05707,2026-02,242,124.0,CNY
E05707,2026-02,20,178.0,CNY
E05707,2026-03,77,124.0,CNY
E05707,2026-03,31,178.0,CNY
E05707,2026-04,11,178.0,CNY
E05707,2026-04,101,124.0,CNY
E05707,2026-05,3,178.0,CNY
E05707,2026-05,81,124.0,CNY
E05707,2026-06,185,89.0,CNY
E05707,2026-06,18,178.0,CNY
E05707,2026-06,33,165.0,CNY
E05707,2025-12,5,182.0,CNY
L00119,2025-10,146,268.0,CNY
L00119,2025-11,7,268.0,CNY
L00119,2025-12,4,268.0,CNY
L00119,2025-12,116,176.0,CNY
L00119,2026-01,3,268.0,CNY
L00119,2026-01,11,176.0,CNY
L00119,2026-02,39,176.0,CNY
L00119,2026-03,9,176.0,CNY
L00119,2026-04,8,176.0,CNY
L00119,2026-05,43,176.0,CNY
L00119,2026-05,1,268.0,CNY
L00119,2026-06,1,268.0,CNY
L00119,2026-06,34,155.0,CNY
L00119,2026-06,10,235.0,CNY
L00119,2025-12,4,300.0,CNY
L51736,2026-06,4,118.0,CNY
L51736,2026-06,1,94.0,CNY
E06942,2025-07,30,198.0,CNY
E06942,2025-08,18,198.0,CNY
E06942,2025-09,12,198.0,CNY
E06942,2025-09,68,158.0,CNY
E06942,2025-10,1,198.0,CNY
E06942,2025-10,43,158.0,CNY
E06942,2025-11,6,198.0,CNY
E06942,2025-12,4,198.0,CNY
E06942,2025-12,65,148.0,CNY
E06942,2026-01,11,148.0,CNY
E06942,2026-01,5,198.0,CNY
E06942,2026-02,49,148.0,CNY
E06942,2026-02,5,198.0,CNY
E06942,2026-03,11,148.0,CNY
E06942,2026-03,6,198.0,CNY
E06942,2026-04,4,198.0,CNY
E06942,2026-04,16,148.0,CNY
E06942,2026-05,2,198.0,CNY
E06942,2026-05,38,148.0,CNY
E06942,2026-06,8,198.0,CNY
E06942,2026-06,45,118.0,CNY
E01592,2025-12,91,98.0,CNY
E01592,2025-12,579,73.0,CNY
E05373,2025-07,231,27.0,CNY
E05373,2025-08,118,27.0,CNY
E05373,2025-09,214,27.0,CNY
E05373,2025-10,4,54.0,CNY
E05373,2025-10,103,27.0,CNY
E05373,2025-11,136,27.0,CNY
E05373,2025-12,1,108.0,CNY
E05373,2025-12,8,54.0,CNY
E05373,2026-01,1,54.0,CNY
E05373,2026-02,5,54.0,CNY
E05373,2026-03,6,54.0,CNY
E05373,2026-03,1,108.0,CNY
E05373,2026-04,6,54.0,CNY
E05373,2026-05,7,54.0,CNY
E05373,2026-06,1,54.0,CNY
E01592,2025-07,18,49.0,CNY
E01592,2025-07,5281,39.0,CNY
E01592,2025-07,1,98.0,CNY
E01592,2025-08,66,73.0,CNY
E01592,2025-08,4624,39.0,CNY
E01592,2025-08,10,98.0,CNY
E01592,2025-09,1468,39.0,CNY
E01592,2025-10,171,73.0,CNY
E01592,2025-10,15,98.0,CNY
E01592,2025-10,3346,39.0,CNY
E01592,2026-01,1,73.0,CNY
E01592,2026-01,195,73.0,CNY
E01592,2026-01,135,98.0,CNY
E01592,2026-02,951,73.0,CNY
E01592,2026-02,57,98.0,CNY
E01592,2026-03,461,73.0,CNY
E01592,2026-03,143,98.0,CNY
E01592,2026-04,62,98.0,CNY
E01592,2026-04,479,73.0,CNY
E01592,2026-05,48,98.0,CNY
E01592,2026-05,596,73.0,CNY
E01592,2026-06,523,73.0,CNY
E01592,2026-06,152,98.0,CNY
E04555,2025-07,80,133.0,CNY
E04555,2025-08,1,248.0,CNY
E04555,2025-08,1,169.0,CNY
E04555,2025-08,66,133.0,CNY
E04555,2025-09,146,133.0,CNY
E04555,2025-10,77,144.0,CNY
E04555,2025-10,6,151.0,CNY
E04555,2025-11,5,266.0,CNY
E04555,2025-11,67,144.0,CNY
E04555,2025-12,1,266.0,CNY
E04555,2025-12,1,247.0,CNY
E04555,2025-12,11,170.0,CNY
E04555,2025-12,10,151.0,CNY
E04555,2026-01,4,197.0,CNY
E04555,2026-01,11,151.0,CNY
E04555,2026-02,45,111.0,CNY
E04555,2026-02,4,151.0,CNY
E04555,2026-03,19,151.0,CNY
E04555,2026-03,4,266.0,CNY
E04555,2026-04,1,266.0,CNY
E04555,2026-05,37,111.0,CNY
E04555,2026-06,24,111.0,CNY
E04555,2026-06,2,197.0,CNY
E05371,2025-07,145,173.0,CNY
E05371,2025-08,127,173.0,CNY
E05371,2025-08,3,274.0,CNY
E05371,2025-09,207,173.0,CNY
E05371,2025-10,30,253.0,CNY
E05371,2025-10,11,198.0,CNY
E05371,2025-10,1,376.0,CNY
E05371,2025-11,13,253.0,CNY
E05371,2025-11,4,376.0,CNY
E05371,2025-12,1,376.0,CNY
E05371,2025-12,7,304.0,CNY
E05371,2025-12,4,274.0,CNY
E05371,2025-12,43,173.0,CNY
E05371,2026-01,29,203.0,CNY
E05371,2026-01,3,206.0,CNY
E05371,2026-02,78,110.0,CNY
E05371,2026-02,6,173.0,CNY
E05371,2026-02,5,207.0,CNY
E05371,2026-03,40,201.0,CNY
E05371,2026-03,3,376.0,CNY
E05371,2026-04,6,376.0,CNY
E05371,2026-05,1,206.0,CNY
E05371,2026-05,52,110.0,CNY
E05371,2026-06,33,109.0,CNY
E05371,2026-06,4,206.0,CNY
E05387,2025-07,1,90.0,CNY
E05387,2025-07,67,81.0,CNY
E05387,2025-08,35,81.0,CNY
E05387,2025-09,53,81.0,CNY
E05387,2025-10,12,113.0,CNY
E05387,2025-10,2,106.0,CNY
E05387,2025-11,2,113.0,CNY
E05387,2025-11,10,106.0,CNY
E05387,2025-12,1,108.0,CNY
E05387,2025-12,7,75.0,CNY
E05387,2026-01,3,108.0,CNY
E05387,2026-01,1,108.0,CNY
E05387,2026-02,2,75.0,CNY
E05387,2026-02,6,72.0,CNY
E05387,2026-05,1,145.0,CNY
E05387,2026-05,2,72.0,CNY
E05387,2026-06,5,73.0,CNY
E02855,2025-08,1547,24.0,CNY
E02855,2025-09,1296,24.0,CNY
E02855,2025-10,50,24.0,CNY
E02855,2025-11,1,98.0,CNY
E02855,2025-11,47,24.0,CNY
E02855,2025-12,58,27.0,CNY
E02855,2026-01,1,98.0,CNY
E02855,2026-01,4,27.0,CNY
E02855,2026-02,45,24.0,CNY
E02855,2026-03,55,24.0,CNY
E02855,2026-04,33,24.0,CNY
E02855,2026-05,70,24.0,CNY
E02855,2026-06,1,98.0,CNY
E02855,2026-06,66,24.0,CNY
E02942,2025-07,34,49.0,CNY
E02942,2025-08,22,49.0,CNY
E02942,2025-09,17,49.0,CNY
E02942,2025-10,2,49.0,CNY
E02942,2025-11,8,49.0,CNY
E02942,2025-11,1,198.0,CNY
E02942,2025-12,3,49.0,CNY
E02942,2026-01,1,49.0,CNY
E02942,2026-02,8,49.0,CNY
E02942,2026-03,11,49.0,CNY
E02942,2026-04,14,49.0,CNY
E02942,2026-05,4,49.0,CNY
E02942,2026-06,8,49.0,CNY
E06292,2025-07,23,99.0,CNY
E06292,2025-08,21,99.0,CNY
E06292,2025-09,29,99.0,CNY
E06292,2025-10,16,99.0,CNY
E06292,2025-11,17,99.0,CNY
E06292,2025-12,14,99.0,CNY
E06292,2026-01,3,99.0,CNY
E06292,2026-02,22,99.0,CNY
E06292,2026-03,7,99.0,CNY
E06292,2026-04,10,99.0,CNY
E06292,2026-05,8,99.0,CNY
E06292,2026-06,3,99.0,CNY
E03049,2025-07,59,149.0,CNY
E03049,2025-08,1,298.0,CNY
E03049,2025-08,52,149.0,CNY
E03049,2025-09,73,119.0,CNY
E03049,2025-09,27,149.0,CNY
E03049,2025-10,18,119.0,CNY
E03049,2025-10,31,149.0,CNY
E03049,2025-11,1,298.0,CNY
E03049,2025-11,38,119.0,CNY
E03049,2025-12,82,119.0,CNY
E03049,2026-01,1,298.0,CNY
E03049,2026-01,31,119.0,CNY
E03049,2026-02,72,119.0,CNY
E03049,2026-03,4,298.0,CNY
E03049,2026-03,46,119.0,CNY
E03049,2026-04,2,298.0,CNY
E03049,2026-04,49,119.0,CNY
E03049,2026-05,1,298.0,CNY
E03049,2026-05,68,119.0,CNY
E03049,2026-06,59,119.0,CNY
E06164,2025-07,27,214.0,CNY
E06164,2025-08,18,214.0,CNY
E06164,2025-09,47,171.0,CNY
E06164,2025-09,16,214.0,CNY
E06164,2025-10,7,214.0,CNY
E06164,2025-10,2,428.0,CNY
E06164,2025-10,15,171.0,CNY
E06164,2025-11,105,171.0,CNY
E06164,2025-12,1,428.0,CNY
E06164,2025-12,22,171.0,CNY
E06164,2026-01,1,428.0,CNY
E06164,2026-01,9,171.0,CNY
E06164,2026-02,88,171.0,CNY
E06164,2026-03,1,428.0,CNY
E06164,2026-03,25,171.0,CNY
E06164,2026-04,59,171.0,CNY
E06164,2026-05,9,171.0,CNY
E06164,2026-05,1,428.0,CNY
E06164,2026-06,2,428.0,CNY
E06164,2026-06,93,171.0,CNY
E06165,2025-07,95,234.0,CNY
E06165,2025-08,68,234.0,CNY
E06165,2025-09,40,234.0,CNY
E06165,2025-09,184,187.0,CNY
E06165,2025-10,63,187.0,CNY
E06165,2025-10,46,234.0,CNY
E06165,2025-11,3,468.0,CNY
E06165,2025-11,90,187.0,CNY
E06165,2025-11,26,234.0,CNY
E06165,2025-12,167,187.0,CNY
E06165,2026-01,3,468.0,CNY
E06165,2026-01,53,187.0,CNY
E06165,2026-02,1,468.0,CNY
E06165,2026-02,256,187.0,CNY
E06165,2026-03,4,468.0,CNY
E06165,2026-03,114,187.0,CNY
E06165,2026-04,1,468.0,CNY
E06165,2026-04,65,187.0,CNY
E06165,2026-05,4,468.0,CNY
E06165,2026-05,117,187.0,CNY
E06165,2026-06,2,468.0,CNY
E06165,2026-06,69,187.0,CNY
E05386,2025-07,41,27.0,CNY
E05386,2025-08,38,27.0,CNY
E05386,2025-09,80,27.0,CNY
E05386,2025-10,2,54.0,CNY
E05386,2025-10,64,27.0,CNY
E05386,2025-11,58,27.0,CNY
E05386,2025-12,2,54.0,CNY
E05386,2025-12,113,27.0,CNY
E05386,2026-01,49,27.0,CNY
E05386,2026-02,12,54.0,CNY
E05386,2026-03,4,54.0,CNY
E05386,2026-04,1,108.0,CNY
E05386,2026-04,5,54.0,CNY
E05386,2026-05,11,54.0,CNY
E05386,2026-06,1,54.0,CNY
E05386,2026-06,1,108.0,CNY
E02758,2025-08,5,80.0,CNY
E02758,2025-09,9,80.0,CNY
E02758,2025-10,3,80.0,CNY
E02758,2025-12,3,80.0,CNY
E02758,2026-02,1,80.0,CNY
E02758,2026-03,1,80.0,CNY
E02758,2026-05,5,80.0,CNY
E01970,2025-07,90,26.0,CNY
E01970,2025-08,3042,26.0,CNY
E01970,2025-09,290,26.0,CNY
E01970,2025-10,204,26.0,CNY
E01970,2025-11,370,26.0,CNY
E01970,2026-02,107,26.0,CNY
E01970,2026-03,205,26.0,CNY
E01970,2026-04,87,26.0,CNY
E01970,2026-05,52,26.0,CNY
E01970,2026-06,46,26.0,CNY
E05642,2025-07,49,52.0,CNY
E05642,2025-08,299,52.0,CNY
E05642,2025-09,165,52.0,CNY
E05642,2025-10,111,52.0,CNY
E05642,2025-11,110,52.0,CNY
E05642,2026-01,20,52.0,CNY
E05642,2026-02,72,52.0,CNY
E05642,2026-03,64,52.0,CNY
E05642,2026-04,51,52.0,CNY
E05642,2026-05,54,52.0,CNY
E05642,2026-06,11,52.0,CNY
E05642,2026-06,23,48.0,CNY
E05083,2025-07,7,99.0,CNY
E05083,2025-08,10,99.0,CNY
E05083,2025-09,7,99.0,CNY
E05083,2025-10,5,99.0,CNY
E05083,2025-11,6,99.0,CNY
E05083,2025-12,23,99.0,CNY
E05083,2026-02,14,73.0,CNY
E05083,2026-03,5,73.0,CNY
E05083,2026-04,5,73.0,CNY
E05083,2026-05,12,73.0,CNY
E05083,2026-06,14,49.0,CNY
E05083,2026-06,4,73.0,CNY
E05788,2025-07,12,124.0,CNY
E05788,2025-08,16,124.0,CNY
E05788,2025-09,22,124.0,CNY
E05788,2025-10,16,124.0,CNY
E05788,2025-11,2,124.0,CNY
E05788,2025-12,27,124.0,CNY
E05788,2026-01,1,99.0,CNY
E05788,2026-02,15,99.0,CNY
E05788,2026-03,17,99.0,CNY
E05788,2026-03,1,248.0,CNY
E05788,2026-04,9,99.0,CNY
E05788,2026-05,17,99.0,CNY
E05788,2026-06,34,62.0,CNY
E03295,2025-07,244,26.0,CNY
E03295,2025-08,1279,26.0,CNY
E03295,2025-09,248,26.0,CNY
E03295,2025-10,24,26.0,CNY
E03295,2025-11,244,26.0,CNY
E03295,2026-01,6,29.0,CNY
E03295,2026-02,62,26.0,CNY
E03295,2026-03,97,26.0,CNY
E03295,2026-04,50,26.0,CNY
E03295,2026-05,24,26.0,CNY
E03295,2026-06,22,26.0,CNY
E03367,2025-07,150,32.0,CNY
E03367,2025-08,530,32.0,CNY
E03367,2025-09,508,32.0,CNY
E03367,2025-10,214,32.0,CNY
E03367,2025-11,552,32.0,CNY
E03367,2026-01,120,32.0,CNY
E03367,2026-02,385,32.0,CNY
E03367,2026-03,200,32.0,CNY
E03367,2026-04,95,32.0,CNY
E03367,2026-05,59,32.0,CNY
E03367,2026-06,34,32.0,CNY
E02973,2025-07,238,49.0,CNY
E02973,2025-08,1747,49.0,CNY
E02973,2025-09,1645,49.0,CNY
E02973,2025-10,119,49.0,CNY
E02973,2025-11,21,49.0,CNY
E02973,2025-12,2,178.0,CNY
E02973,2025-12,133,49.0,CNY
E02973,2026-01,62,49.0,CNY
E02973,2026-02,542,44.0,CNY
E02973,2026-03,4,178.0,CNY
E02973,2026-03,712,44.0,CNY
E02973,2026-04,176,44.0,CNY
E02973,2026-05,146,44.0,CNY
E02973,2026-05,2,178.0,CNY
E02973,2026-06,2,178.0,CNY
E02973,2026-06,264,35.0,CNY
E03825,2025-07,11,80.0,CNY
E03825,2025-08,81,80.0,CNY
E03825,2025-09,36,80.0,CNY
E03825,2025-10,74,80.0,CNY
E03825,2025-11,182,80.0,CNY
L00434,2026-01,32,199.0,CNY
L00434,2026-02,330,199.0,CNY
L00434,2026-02,1,398.0,CNY
L00434,2026-03,179,199.0,CNY
L00434,2026-03,7,398.0,CNY
L00434,2026-04,3,398.0,CNY
L00434,2026-04,98,199.0,CNY
L00434,2026-05,2,398.0,CNY
L00434,2026-05,66,199.0,CNY
L00434,2026-06,106,159.0,CNY
L00434,2026-06,3,398.0,CNY
E06098,2025-07,2,134.0,CNY
E06098,2025-07,2031,94.0,CNY
E06098,2025-08,2356,94.0,CNY
E06098,2025-08,1,448.0,CNY
E06098,2025-09,1290,94.0,CNY
E06098,2025-10,2,448.0,CNY
E06098,2025-10,1270,94.0,CNY
E06098,2025-11,1,448.0,CNY
E06098,2025-11,471,94.0,CNY
E06098,2025-11,158,62.0,CNY
